"function";"bitsAmount";"oldMethod";"ourMethod"
"getBestSegments";3724;0,21621994376182557;0,052219992876052855
"or";3725;0,005590009689331055;0,026650023460388184
"and";3725;0,005604988336563111;0,024449998140335084
"getBestSegments";3725;0,23793005347251892;0,053894931077957155
"or";3726;0,005619990825653076;0,028959989547729492
"and";3726;0,006225013732910156;0,024879986047744752
"getBestSegments";3726;0,21674997210502625;0,06923002004623413
"or";3727;0,0056949973106384276;0,025634998083114625
"and";3727;0,005514985322952271;0,023840010166168213
"getBestSegments";3727;0,2072850286960602;0,051884979009628296
"or";3728;0,0056149959564208984;0,025515025854110716
"and";3728;0,005559992790222168;0,024600005149841307
"getBestSegments";3728;0,22176504135131836;0,05065996646881103
"or";3729;0,005639982223510742;0,046170002222061156
"and";3729;0,0053649842739105225;0,02380000352859497
"getBestSegments";3729;0,2282550513744354;0,052564960718154904
"or";3730;0,005560010671615601;0,025584983825683593
"and";3730;0,005340015888214112;0,023629987239837648
"getBestSegments";3730;0,24019501209259034;0,05375993847846985
"or";3731;0,005740010738372802;0,026479995250701903
"and";3731;0,005450016260147095;0,023644983768463135
"getBestSegments";3731;0,22425503134727479;0,06855500340461732
"or";3732;0,00573498010635376;0,025784999132156372
"and";3732;0,005475008487701416;0,023589998483657837
"getBestSegments";3732;0,2250400424003601;0,054075032472610474
"or";3733;0,0056149899959564206;0,026570016145706178
"and";3733;0,005494999885559082;0,025035011768341064
"getBestSegments";3733;0,22585998773574828;0,05143002867698669
"or";3734;0,005665016174316406;0,02567499876022339
"and";3734;0,005365002155303955;0,02373499870300293
"getBestSegments";3734;0,22370495200157164;0,06902002096176148
"or";3735;0,0056450128555297855;0,025579994916915892
"and";3735;0,0053950071334838865;0,02365497946739197
"getBestSegments";3735;0,23181002736091613;0,05232999324798584
"or";3736;0,0056599855422973635;0,026225006580352782
"and";3736;0,0054400086402893065;0,023840004205703737
"getBestSegments";3736;0,20788501501083373;0,06487498283386231
"or";3737;0,005580002069473266;0,025605028867721556
"and";3737;0,006649965047836303;0,02439499497413635
"getBestSegments";3737;0,20888998508453369;0,0658599853515625
"or";3738;0,005629998445510864;0,025579988956451416
"and";3738;0,005414998531341553;0,023790013790130616
"getBestSegments";3738;0,22177498340606688;0,05363503098487854
"or";3739;0,005649995803833008;0,025784969329833984
"and";3739;0,005380034446716309;0,03943997621536255
"getBestSegments";3739;0,21631503701210023;0,053534972667694095
"or";3740;0,00563998818397522;0,025509995222091675
"and";3740;0,005414998531341553;0,02384999394416809
"getBestSegments";3740;0,2264699637889862;0,05148501396179199
"or";3741;0,005669993162155151;0,025639992952346802
"and";3741;0,005485010147094726;0,02366499900817871
"getBestSegments";3741;0,22948999404907228;0,05285997986793518
"or";3742;0,005744993686676025;0,025899994373321533
"and";3742;0,005520009994506836;0,023804980516433715
"getBestSegments";3742;0,21838499307632447;0,0689849853515625
"or";3743;0,0055749833583831785;0,02563999891281128
"and";3743;0,0053550004959106445;0,023849987983703615
"getBestSegments";3743;0,21234503984451295;0,0529549777507782
"or";3744;0,0056999921798706055;0,026670002937316896
"and";3744;0,005404996871948242;0,023954999446868897
"getBestSegments";3744;0,24021494388580322;0,05450502634048462
"or";3745;0,005729985237121582;0,025725013017654418
"and";3745;0,005374997854232788;0,023895013332366943
"getBestSegments";3745;0,2332550287246704;0,05298497080802918
"or";3746;0,0056599855422973635;0,025739997625350952
"and";3746;0,005405008792877197;0,024334990978240968
"getBestSegments";3746;0,2312150239944458;0,053104978799819944
"or";3747;0,005669999122619629;0,027629995346069337
"and";3747;0,005399996042251587;0,02382500171661377
"getBestSegments";3747;0,24124001264572142;0,054885071516036985
"or";3748;0,005689990520477295;0,025599998235702515
"and";3748;0,0053600013256072995;0,023630011081695556
"getBestSegments";3748;0,23382498025894166;0,05285499095916748
"or";3749;0,005624997615814209;0,025544989109039306
"and";3749;0,00532500147819519;0,023710012435913086
"getBestSegments";3749;0,23292496800422668;0,05302002429962158
"or";3750;0,0056500017642974855;0,025630009174346925
"and";3750;0,005430006980895996;0,02371000647544861
"getBestSegments";3750;0,21965001821517943;0,05317498445510864
"or";3751;0,0056450128555297855;0,025609982013702393
"and";3751;0,005355018377304077;0,023789966106414796
"getBestSegments";3751;0,220250004529953;0,05016499161720276
"or";3752;0,005670005083084106;0,02581501007080078
"and";3752;0,005375003814697266;0,02523002028465271
"getBestSegments";3752;0,21150994896888733;0,067130047082901
"or";3753;0,005795001983642578;0,04605001211166382
"and";3753;0,005529999732971191;0,024649977684020996
"getBestSegments";3753;0,21987500190734863;0,054604947566986084
"or";3754;0,0056599915027618405;0,027309995889663697
"and";3754;0,005425000190734863;0,023759996891021727
"getBestSegments";3754;0,2243649482727051;0,05167502164840698
"or";3755;0,005704998970031738;0,025739997625350952
"and";3755;0,005384987592697144;0,0236549973487854
"getBestSegments";3755;0,23810002207756042;0,05333495736122131
"or";3756;0,005700021982192993;0,02571001648902893
"and";3756;0,0053600013256072995;0,02386999726295471
"getBestSegments";3756;0,22251001000404358;0,05367990732192993
"or";3757;0,005619996786117553;0,04607000946998596
"and";3757;0,005395013093948364;0,023854994773864747
"getBestSegments";3757;0,21473998427391053;0,053075003623962405
"or";3758;0,005674988031387329;0,02582499384880066
"and";3758;0,006035006046295166;0,023810017108917236
"getBestSegments";3758;0,2319350779056549;0,05401999354362488
"or";3759;0,005654996633529663;0,02564500570297241
"and";3759;0,005395013093948364;0,023799997568130494
"getBestSegments";3759;0,23588992953300475;0,07260507345199585
"or";3760;0,00564502477645874;0,025874996185302736
"and";3760;0,005380004644393921;0,023745006322860716
"getBestSegments";3760;0,21965001821517943;0,05335497260093689
"or";3761;0,0056450128555297855;0,04669998288154602
"and";3761;0,005390006303787232;0,02383497953414917
"getBestSegments";3761;0,22218500971794128;0,05393998026847839
"or";3762;0,005804991722106934;0,02574998140335083
"and";3762;0,005470007658004761;0,02382497787475586
"getBestSegments";3762;0,23007996678352355;0,052780020236969
"or";3763;0,005649989843368531;0,02569001317024231
"and";3763;0,0054350078105926515;0,023985010385513306
"getBestSegments";3763;0,21734500527381898;0,07210499048233032
"or";3764;0,005724984407424927;0,027275002002716063
"and";3764;0,005504977703094482;0,025720006227493285
"getBestSegments";3764;0,2252249836921692;0,05158497095108032
"or";3765;0,005685007572174073;0,025705009698867798
"and";3765;0,005374985933303833;0,023879998922348024
"getBestSegments";3765;0,22940004467964173;0,052469998598098755
"or";3766;0,005730003118515015;0,02591501474380493
"and";3766;0,0054350137710571286;0,023824989795684814
"getBestSegments";3766;0,21059002876281738;0,0685299813747406
"or";3767;0,0056900084018707275;0,025810009241104125
"and";3767;0,005414986610412597;0,023744994401931764
"getBestSegments";3767;0,21504995822906495;0,06785999536514283
"or";3768;0,0057449877262115475;0,02599499821662903
"and";3768;0,005414998531341553;0,023830008506774903
"getBestSegments";3768;0,23041000366210937;0,05510997176170349
"or";3769;0,0056950032711029054;0,025940001010894775
"and";3769;0,005399996042251587;0,023849999904632567
"getBestSegments";3769;0,21164997816085815;0,052385008335113524
"or";3770;0,005660003423690796;0,025909972190856934
"and";3770;0,005385023355484009;0,023869985342025758
"getBestSegments";3770;0,2256350040435791;0,08498497009277343
"or";3771;0,005704998970031738;0,025865006446838378
"and";3771;0,005419999361038208;0,023574990034103394
"getBestSegments";3771;0,23382993936538696;0,0542699933052063
"or";3772;0,005744999647140503;0,025954997539520262
"and";3772;0,005365008115768432;0,023969990015029908
"getBestSegments";3772;0,21726497411727905;0,052920001745224
"or";3773;0,005669993162155151;0,04140501618385315
"and";3773;0,005445021390914917;0,024014985561370848
"getBestSegments";3773;0,22506504654884338;0,05395994782447815
"or";3774;0,0056949973106384276;0,025979989767074586
"and";3774;0,005394983291625977;0,038735002279281616
"getBestSegments";3774;0,22155998945236205;0,0537300169467926
"or";3775;0,005865007638931274;0,02616502046585083
"and";3775;0,005685007572174073;0,025045007467269897
"getBestSegments";3775;0,2309349536895752;0,055060023069381715
"or";3776;0,005705016851425171;0,026940011978149415
"and";3776;0,006189996004104614;0,02388498783111572
"getBestSegments";3776;0,21863497495651246;0,06835500597953796
"or";3777;0,00568501353263855;0,026059985160827637
"and";3777;0,005420005321502686;0,024049991369247438
"getBestSegments";3777;0,21803502440452577;0,06990001201629639
"or";3778;0,005689990520477295;0,02579999566078186
"and";3778;0,005415010452270508;0,023944997787475587
"getBestSegments";3778;0,20759999752044678;0,06670000553131103
"or";3779;0,005754995346069336;0,027244997024536134
"and";3779;0,005445009469985962;0,025184988975524902
"getBestSegments";3779;0,23200002312660217;0,06804999113082885
"or";3780;0,0057449817657470705;0,026545011997222902
"and";3780;0,02169000506401062;0,02406998872756958
"getBestSegments";3780;0,23522998690605162;0,05590006113052368
"or";3781;0,005659997463226318;0,02579999566078186
"and";3781;0,005424976348876953;0,02381001114845276
"getBestSegments";3781;0,2379300355911255;0,05374998450279236
"or";3782;0,00583500862121582;0,02658001184463501
"and";3782;0,005514985322952271;0,024580013751983643
"getBestSegments";3782;0,21749502420425415;0,06871501803398132
"or";3783;0,005864989757537842;0,0267849862575531
"and";3783;0,005494999885559082;0,024375015497207643
"getBestSegments";3783;0,22534502744674684;0,05288995504379272
"or";3784;0,0058699846267700195;0,026340007781982422
"and";3784;0,005590003728866577;0,024675005674362184
"getBestSegments";3784;0,24363002181053162;0,055775034427642825
"or";3785;0,005855005979537964;0,026639986038208007
"and";3785;0,005544984340667724;0,02465500831604004
"getBestSegments";3785;0,2240700364112854;0,06608497500419616
"or";3786;0,0058650016784667965;0,026679998636245726
"and";3786;0,005585008859634399;0,02461998462677002
"getBestSegments";3786;0,2280249297618866;0,06809502840042114
"or";3787;0,005889993906021118;0,02631998062133789
"and";3787;0,0056149959564208984;0,024455004930496217
"getBestSegments";3787;0,2365400195121765;0,05437995791435242
"or";3788;0,005870020389556885;0,026604992151260377
"and";3788;0,005575001239776611;0,02457999587059021
"getBestSegments";3788;0,2249799609184265;0,052840030193328856
"or";3789;0,005964994430541992;0,04028000831604004
"and";3789;0,00564500093460083;0,02463499307632446
"getBestSegments";3789;0,21690502166748046;0,05374995470046997
"or";3790;0,005844992399215698;0,02661501169204712
"and";3790;0,005524992942810059;0,02462000250816345
"getBestSegments";3790;0,2263200342655182;0,06681498885154724
"or";3791;0,005830001831054687;0,0265999972820282
"and";3791;0,005584990978240967;0,02455000877380371
"getBestSegments";3791;0,23440495729446412;0,056275010108947754
"or";3792;0,005799996852874756;0,04050500392913818
"and";3792;0,005594998598098755;0,024644994735717775
"getBestSegments";3792;0,22518499493598937;0,06654500365257263
"or";3793;0,005834990739822387;0,026524996757507323
"and";3793;0,005524992942810059;0,024709999561309814
"getBestSegments";3793;0,22540500164031982;0,0665150225162506
"or";3794;0,005820012092590332;0,026555007696151732
"and";3794;0,005570006370544433;0,02462998628616333
"getBestSegments";3794;0,2185800313949585;0,06523501873016357
"or";3795;0,005845004320144653;0,026594996452331543
"and";3795;0,0055699944496154785;0,024559980630874632
"getBestSegments";3795;0,221399986743927;0,0655800461769104
"or";3796;0,005845004320144653;0,026659995317459106
"and";3796;0,00550999641418457;0,024385005235671997
"getBestSegments";3796;0,23425502181053162;0,06744002103805542
"or";3797;0,005730003118515015;0,026594996452331543
"and";3797;0,005460011959075928;0,024089998006820677
"getBestSegments";3797;0,2271600365638733;0,052649950981140135
"or";3798;0,005744993686676025;0,02603001594543457
"and";3798;0,005434995889663697;0,024044984579086305
"getBestSegments";3798;0,2332100510597229;0,07518501281738281
"or";3799;0,005734992027282715;0,026064997911453246
"and";3799;0,005430012941360474;0,024030011892318726
"getBestSegments";3799;0,2249399960041046;0,07569001913070679
"or";3800;0,0057799994945526125;0,02594000697135925
"and";3800;0,005545014142990112;0,023989993333816528
"getBestSegments";3800;0,23088507056236268;0,0730749785900116
"or";3801;0,006220018863677979;0,029695010185241698
"and";3801;0,007294994592666626;0,02678000330924988
"getBestSegments";3801;0,2387549877166748;0,0788749873638153
"or";3802;0,005775004625320435;0,0270099937915802
"and";3802;0,0054449915885925295;0,0242900013923645
"getBestSegments";3802;0,231169992685318;0,053480082750320436
"or";3803;0,005754989385604858;0,02803000807762146
"and";3803;0,00549999475479126;0,040980011224746704
"getBestSegments";3803;0,21585994958877563;0,05281996726989746
"or";3804;0,0058299839496612545;0,040455013513565063
"and";3804;0,0055249989032745365;0,024594980478286742
"getBestSegments";3804;0,22896995544433593;0,05360003709793091
"or";3805;0,0059450089931488035;0,026619994640350343
"and";3805;0,005655008554458618;0,024825000762939455
"getBestSegments";3805;0,22600005865097045;0,053084945678710936
"or";3806;0,0058950245380401615;0,026655006408691406
"and";3806;0,0056500017642974855;0,024724990129470825
"getBestSegments";3806;0,22289994955062867;0,06654004454612732
"or";3807;0,005849999189376831;0,026799982786178587
"and";3807;0,005640000104904175;0,02458997964859009
"getBestSegments";3807;0,22507506012916564;0,0669049620628357
"or";3808;0,006020015478134156;0,026820003986358643
"and";3808;0,005669999122619629;0,024740004539489747
"getBestSegments";3808;0,2491399884223938;0,055225008726119997
"or";3809;0,005920016765594482;0,04223998785018921
"and";3809;0,005635005235671997;0,02485000491142273
"getBestSegments";3809;0,22966497540473937;0,05464500784873962
"or";3810;0,005944985151290894;0,040200018882751466
"and";3810;0,00564500093460083;0,024710017442703246
"getBestSegments";3810;0,22672500610351562;0,06710498929023742
"or";3811;0,005709993839263916;0,026259982585906984
"and";3811;0,005490010976791382;0,024470001459121704
"getBestSegments";3811;0,22416998744010924;0,06807501316070556
"or";3812;0,005769997835159302;0,026025015115737914
"and";3812;0,005494999885559082;0,02397499084472656
"getBestSegments";3812;0,22166998386383058;0,06752497553825379
"or";3813;0,005774998664855957;0,0259399950504303
"and";3813;0,005529999732971191;0,024015003442764284
"getBestSegments";3813;0,24171000123023986;0,054810017347335815
"or";3814;0,005744999647140503;0,045004987716674806
"and";3814;0,0055749952793121334;0,024164992570877075
"getBestSegments";3814;0,2170650601387024;0,05474996566772461
"or";3815;0,005785000324249267;0,026330000162124632
"and";3815;0,005499982833862304;0,023994994163513184
"getBestSegments";3815;0,2334800124168396;0,05372499227523804
"or";3816;0,00574001669883728;0,026340013742446898
"and";3816;0,005435001850128174;0,024284994602203368
"getBestSegments";3816;0,24354501366615294;0,05453497767448425
"or";3817;0,006894999742507934;0,026169991493225096
"and";3817;0,005514997243881226;0,024865007400512694
"getBestSegments";3817;0,24308499097824096;0,06848999857902527
"or";3818;0,005785000324249267;0,04189499020576477
"and";3818;0,0055550217628479006;0,02409500479698181
"getBestSegments";3818;0,22775001525878907;0,054409950971603394
"or";3819;0,00583500862121582;0,026289993524551393
"and";3819;0,005599993467330933;0,024360007047653197
"getBestSegments";3819;0,23385501503944398;0,05374996662139893
"or";3820;0,005764985084533691;0,027535009384155273
"and";3820;0,005535006523132324;0,0255050003528595
"getBestSegments";3820;0,24192492365837098;0,05526995658874512
"or";3821;0,006265002489089966;0,027085012197494505
"and";3821;0,005500006675720215;0,0241300106048584
"getBestSegments";3821;0,2167400002479553;0,06868504881858825
"or";3822;0,005789995193481445;0,02628999948501587
"and";3822;0,005470019578933716;0,024170011281967163
"getBestSegments";3822;0,24019501209259034;0,05466999411582947
"or";3823;0,005769997835159302;0,026385015249252318
"and";3823;0,005485004186630249;0,024249976873397826
"getBestSegments";3823;0,24062002897262574;0,05492006540298462
"or";3824;0,005835014581680298;0,04198999404907226
"and";3824;0,005450016260147095;0,024224984645843505
"getBestSegments";3824;0,2163149893283844;0,05258997678756714
"or";3825;0,005785000324249267;0,02607000470161438
"and";3825;0,0054800093173980715;0,02422499656677246
"getBestSegments";3825;0,22625998854637147;0,06941496133804322
"or";3826;0,005905008316040039;0,026905006170272826
"and";3826;0,005534982681274414;0,02492501139640808
"getBestSegments";3826;0,24327494502067565;0,055460000038146974
"or";3827;0,005964988470077514;0,04047500491142273
"and";3827;0,005579996109008789;0,02485998868942261
"getBestSegments";3827;0,21986002922058107;0,05436996221542358
"or";3828;0,005944997072219849;0,026725006103515626
"and";3828;0,005564999580383301;0,0248249888420105
"getBestSegments";3828;0,24764992594718932;0,06899997591972351
"or";3829;0,005959999561309814;0,027059990167617797
"and";3829;0,0056500017642974855;0,02470000982284546
"getBestSegments";3829;0,23598501682281495;0,06923004388809204
"or";3830;0,005995011329650879;0,02701500654220581
"and";3830;0,005645006895065308;0,038830018043518065
"getBestSegments";3830;0,23645498156547545;0,05660500526428223
"or";3831;0,005914992094039917;0,026840013265609742
"and";3831;0,005620008707046509;0,024959999322891235
"getBestSegments";3831;0,2365299642086029;0,05705501437187195
"or";3832;0,0060399889945983885;0,027099990844726564
"and";3832;0,005615001916885376;0,02495000958442688
"getBestSegments";3832;0,22370999455451965;0,06725004315376282
"or";3833;0,005754995346069336;0,027110016345977782
"and";3833;0,0054949700832366945;0,024315017461776733
"getBestSegments";3833;0,2418250024318695;0,05454996824264526
"or";3834;0,005754995346069336;0,04185500741004944
"and";3834;0,005534994602203369;0,024644994735717775
"getBestSegments";3834;0,21001505255699157;0,06769000291824341
"or";3835;0,005795001983642578;0,026375001668930052
"and";3835;0,005475002527236939;0,024420005083084107
"getBestSegments";3835;0,24307996034622192;0,05527998805046082
"or";3836;0,005834996700286865;0,026604992151260377
"and";3836;0,005514991283416748;0,0256750226020813
"getBestSegments";3836;0,2398900270462036;0,05581008791923523
"or";3837;0,005809980630874634;0,026195013523101808
"and";3837;0,005464977025985718;0,04010499119758606
"getBestSegments";3837;0,21962994933128357;0,0537550151348114
"or";3838;0,005800002813339233;0,026314979791641234
"and";3838;0,005494993925094604;0,02430000901222229
"getBestSegments";3838;0,2227899968624115;0,054575014114379886
"or";3839;0,0058150053024291996;0,026420015096664428
"and";3839;0,005500000715255737;0,024209994077682494
"getBestSegments";3839;0,23826497793197632;0,053600043058395386
"or";3840;0,005834996700286865;0,02635498046875
"and";3840;0,005500012636184692;0,04494999051094055
"getBestSegments";3840;0,23534498810768129;0,055525046586990354
"or";3841;0,00587499737739563;0,026340007781982422
"and";3841;0,005510008335113526;0,024525010585784913
"getBestSegments";3841;0,22154002785682678;0,07157997488975525
"or";3842;0,006494992971420288;0,043894988298416135
"and";3842;0,005519986152648926;0,024379992485046388
"getBestSegments";3842;0,22178999185562134;0,06787007451057434
"or";3843;0,0058150053024291996;0,026290011405944825
"and";3843;0,005460023880004883;0,024430018663406373
"getBestSegments";3843;0,23484005331993102;0,05293991565704346
"or";3844;0,00591999888420105;0,02745499014854431
"and";3844;0,005530011653900146;0,025055009126663207
"getBestSegments";3844;0,23956499695777894;0,05689493417739868
"or";3845;0,005794990062713623;0,02644999623298645
"and";3845;0,005479973554611206;0,024235010147094727
"getBestSegments";3845;0,24609000086784363;0,055234980583190915
"or";3846;0,005809998512268067;0,04343499541282654
"and";3846;0,005534994602203369;0,024300014972686766
"getBestSegments";3846;0,21371995210647582;0,06603502035140991
"or";3847;0,005859988927841187;0,026704996824264526
"and";3847;0,00555499792098999;0,024630004167556764
"getBestSegments";3847;0,23318495750427246;0,05396504402160644
"or";3848;0,00597500205039978;0,027204996347427367
"and";3848;0,0056099951267242435;0,02484501600265503
"getBestSegments";3848;0,2231350064277649;0,0547249972820282
"or";3849;0,005979990959167481;0,02692500948905945
"and";3849;0,005610007047653198;0,03843001127243042
"getBestSegments";3849;0,22956997156143188;0,06846998333930969
"or";3850;0,005934983491897583;0,02713499665260315
"and";3850;0,005640006065368653;0,025045007467269897
"getBestSegments";3850;0,23838003873825073;0,054859989881515504
"or";3851;0,006209999322891235;0,027695012092590333
"and";3851;0,005750012397766113;0,025310003757476808
"getBestSegments";3851;0,22277990579605103;0,07598505020141602
"or";3852;0,006085008382797241;0,027399998903274537
"and";3852;0,005834996700286865;0,025249987840652466
"getBestSegments";3852;0,23999495506286622;0,05592507719993591
"or";3853;0,006029981374740601;0,027354991436004637
"and";3853;0,00559999942779541;0,025064992904663085
"getBestSegments";3853;0,23028000593185424;0,07071002125740052
"or";3854;0,0060299992561340336;0,027185004949569703
"and";3854;0,0056500017642974855;0,025369977951049803
"getBestSegments";3854;0,23954501152038574;0,05563498735427856
"or";3855;0,005955004692077636;0,02714499831199646
"and";3855;0,005625009536743164;0,025140023231506346
"getBestSegments";3855;0,22620002627372743;0,07012497782707214
"or";3856;0,00605500340461731;0,04267998337745667
"and";3856;0,0058150053024291996;0,025034999847412108
"getBestSegments";3856;0,23278499245643616;0,06934500336647034
"or";3857;0,00597500205039978;0,04456498622894287
"and";3857;0,005724990367889404;0,02542499899864197
"getBestSegments";3857;0,23223002552986144;0,06805996894836426
"or";3858;0,006069993972778321;0,02702000141143799
"and";3858;0,005620002746582031;0,0387749969959259
"getBestSegments";3858;0,22444499135017396;0,05495004057884216
"or";3859;0,006004995107650757;0,02713499665260315
"and";3859;0,005634987354278564;0,024994999170303345
"getBestSegments";3859;0,23558000922203065;0,0668999969959259
"or";3860;0,005985003709793091;0,027240002155303956
"and";3860;0,005609983205795288;0,039789998531341554
"getBestSegments";3860;0,24722496867179872;0,056730020046234134
"or";3861;0,006005012989044189;0,027074992656707764
"and";3861;0,005724984407424927;0,040154993534088135
"getBestSegments";3861;0,2325849711894989;0,056370049715042114
"or";3862;0,0058650016784667965;0,02649000883102417
"and";3862;0,006975001096725464;0,025149995088577272
"getBestSegments";3862;0,2325600266456604;0,06945997476577759
"or";3863;0,006600004434585571;0,04557499885559082
"and";3863;0,005705004930496216;0,02512499690055847
"getBestSegments";3863;0,22935997247695922;0,07598001956939697
"or";3864;0,024619996547698975;0,027059996128082277
"and";3864;0,005515003204345703;0,02560000419616699
"getBestSegments";3864;0,22825000286102295;0,0734549880027771
"or";3865;0,006025022268295288;0,02725997567176819
"and";3865;0,005519998073577881;0,02441501021385193
"getBestSegments";3865;0,22663496136665345;0,05405996441841125
"or";3866;0,005834990739822387;0,026440006494522095
"and";3866;0,006725025177001953;0,02519000768661499
"getBestSegments";3866;0,23249500393867492;0,07270001769065856
"or";3867;0,0058299839496612545;0,04359999895095825
"and";3867;0,005580013990402222;0,024505001306533814
"getBestSegments";3867;0,228255033493042;0,053519916534423825
"or";3868;0,0058150053024291996;0,026789987087249757
"and";3868;0,005539995431900024;0,025840002298355102
"getBestSegments";3868;0,22938503623008727;0,05502997636795044
"or";3869;0,005959999561309814;0,02741500735282898
"and";3869;0,005595004558563233;0,025194990634918212
"getBestSegments";3869;0,22903500199317933;0,07165001034736633
"or";3870;0,005974996089935303;0,02714998722076416
"and";3870;0,005670017004013062;0,025240010023117064
"getBestSegments";3870;0,2239499568939209;0,06933000683784485
"or";3871;0,006000018119812012;0,027140003442764283
"and";3871;0,0056500017642974855;0,02507498860359192
"getBestSegments";3871;0,24092010259628296;0,05532495975494385
"or";3872;0,00601000189781189;0,027510011196136476
"and";3872;0,005795019865036011;0,025189971923828124
"getBestSegments";3872;0,22856503129005432;0,06655499339103699
"or";3873;0,006004977226257324;0,027355003356933593
"and";3873;0,005605000257492066;0,040250009298324584
"getBestSegments";3873;0,24208507537841797;0,07001990079879761
"or";3874;0,006045013666152954;0,027194994688034057
"and";3874;0,005685001611709595;0,025230008363723754
"getBestSegments";3874;0,22821503281593322;0,05577998757362366
"or";3875;0,006120002269744873;0,027389997243881227
"and";3875;0,0057399928569793705;0,025120002031326295
"getBestSegments";3875;0,2386600434780121;0,07458999752998352
"or";3876;0,006080001592636108;0,027114993333816527
"and";3876;0,005660009384155273;0,02528000473976135
"getBestSegments";3876;0,22327996492385865;0,055205023288726805
"or";3877;0,005939996242523194;0,02713499665260315
"and";3877;0,005610007047653198;0,025104999542236328
"getBestSegments";3877;0,24367502331733704;0,06764498949050904
"or";3878;0,006039994955062866;0,03995499610900879
"and";3878;0,005804991722106934;0,025024992227554322
"getBestSegments";3878;0,24709506034851075;0,05647501349449158
"or";3879;0,005994987487792969;0,027170014381408692
"and";3879;0,005639994144439697;0,025050002336502075
"getBestSegments";3879;0,23882498741149902;0,07008497714996338
"or";3880;0,0059450089931488035;0,02710999846458435
"and";3880;0,00570000410079956;0,02512497305870056
"getBestSegments";3880;0,24471006393432618;0,056045031547546385
"or";3881;0,006024992465972901;0,027190005779266356
"and";3881;0,005709993839263916;0,025005006790161134
"getBestSegments";3881;0,24973998069763184;0,05734503865242004
"or";3882;0,005919992923736572;0,027155017852783202
"and";3882;0,005629998445510864;0,025210005044937134
"getBestSegments";3882;0,26550000309944155;0,05666996836662293
"or";3883;0,005984997749328614;0,026719987392425537
"and";3883;0,005689990520477295;0,024680012464523317
"getBestSegments";3883;0,2560550034046173;0,05729004740715027
"or";3884;0,005830013751983642;0,026750010251998902
"and";3884;0,005514979362487793;0,024619996547698975
"getBestSegments";3884;0,2611499547958374;0,0737000584602356
"or";3885;0,022790002822875976;0,02673000693321228
"and";3885;0,005569988489151001;0,024635004997253417
"getBestSegments";3885;0,2237899899482727;0,05411494970321655
"or";3886;0,006054991483688354;0,02733502388000488
"and";3886;0,005625003576278686;0,024774998426437378
"getBestSegments";3886;0,24336500763893126;0,07904500365257264
"or";3887;0,005825024843215942;0,027084988355636597
"and";3887;0,005804985761642456;0,04031000733375549
"getBestSegments";3887;0,22820497155189515;0,055059969425201416
"or";3888;0,00591999888420105;0,026590019464492798
"and";3888;0,005600011348724366;0,024494993686676025
"getBestSegments";3888;0,23547999262809755;0,07169997692108154
"or";3889;0,005825001001358032;0,02729499340057373
"and";3889;0,005525016784667968;0,024615013599395753
"getBestSegments";3889;0,23024497628211976;0,0664950430393219
"or";3890;0,0059900045394897464;0,027379989624023438
"and";3890;0,005630010366439819;0,02503000497817993
"getBestSegments";3890;0,2363499402999878;0,0569699764251709
"or";3891;0,005999988317489624;0,02731500267982483
"and";3891;0,0056550025939941405;0,02532499432563782
"getBestSegments";3891;0,2504650175571442;0,06912001371383666
"or";3892;0,00606500506401062;0,027420008182525636
"and";3892;0,005660003423690796;0,02486000061035156
"getBestSegments";3892;0,22457497119903563;0,05519999265670776
"or";3893;0,006005001068115234;0,027479994297027587
"and";3893;0,005785006284713745;0,0251950204372406
"getBestSegments";3893;0,26609007120132444;0,057294970750808714
"or";3894;0,006080001592636108;0,02712498903274536
"and";3894;0,00577499270439148;0,02541500926017761
"getBestSegments";3894;0,24256499409675597;0,05880997776985168
"or";3895;0,005984973907470703;0,04202001690864563
"and";3895;0,005679982900619507;0,02511999011039734
"getBestSegments";3895;0,24298004508018495;0,06771497130393982
"or";3896;0,006084984540939331;0,027220022678375245
"and";3896;0,005805015563964844;0,025175023078918456
"getBestSegments";3896;0,22488000392913818;0,055199998617172244
"or";3897;0,0059500038623809814;0,026849979162216188
"and";3897;0,005669999122619629;0,024719995260238648
"getBestSegments";3897;0,24811998009681702;0,05583510398864746
"or";3898;0,005875015258789062;0,027139997482299803
"and";3898;0,005659997463226318;0,024650007486343384
"getBestSegments";3898;0,24374001026153563;0,055335015058517456
"or";3899;0,0058600068092346195;0,026514983177185057
"and";3899;0,0056450188159942625;0,02464500069618225
"getBestSegments";3899;0,2421600341796875;0,05538498163223267
"or";3900;0,00592498779296875;0,026585012674331665
"and";3900;0,005669987201690674;0,024750018119812013
"getBestSegments";3900;0,23097506165504456;0,07048503756523132
"or";3901;0,005944991111755371;0,04675999879837036
"and";3901;0,005684971809387207;0,024955010414123534
"getBestSegments";3901;0,24803497791290283;0,057169997692108156
"or";3902;0,005980002880096436;0,02690500020980835
"and";3902;0,0056549906730651855;0,02493499517440796
"getBestSegments";3902;0,23156501054763795;0,07145997285842895
"or";3903;0,005919986963272094;0,026624995470046996
"and";3903;0,005619990825653076;0,041384994983673096
"getBestSegments";3903;0,23414005041122438;0,05608000159263611
"or";3904;0,006094992160797119;0,028349995613098145
"and";3904;0,005664998292922973;0,025339990854263306
"getBestSegments";3904;0,2312900185585022;0,07082494497299194
"or";3905;0,024074989557266235;0,026704996824264526
